timestamp,profile,voltage_v,soc_pct,soh_pct,rms_v,p2p_v,dv_dt_mvs,snr_db,skewness,kurtosis,crest_factor,centroid_hz,flatness,rolloff_hz
1787456346.19,9V_BATT,8.868,71.5,N/A,8.87,0.7994,0.719,33.5,2.59,27.3,0.6061
1787456347.47,9V_BATT,8.867,71.4,N/A,8.869,0.7994,-0.163,33.4,2.56,27.2,0.5996
1787456348.73,9V_BATT,8.868,71.4,N/A,8.87,0.7994,-0.166,33.5,2.5,27.4,0.6186
1787456350.0,9V_BATT,8.867,71.4,N/A,8.869,0.7994,-0.899,33.5,2.52,27.4,0.6257
1787456351.26,9V_BATT,8.866,71.4,N/A,8.867,0.7891,-0.59,33.7,2.47,27.5,0.6184
1787456352.57,9V_BATT,8.865,71.4,N/A,8.867,0.7891,-0.462,33.7,2.52,27.4,0.6102
1787456353.87,9V_BATT,8.863,71.4,N/A,8.865,0.802,-0.698,33.6,2.59,27.2,0.5988
1787456355.09,9V_BATT,8.863,71.5,N/A,8.865,0.802,-0.966,33.6,2.6,26.8,0.6409
1787456356.31,9V_BATT,8.863,71.4,N/A,8.865,0.967,-0.58,33.5,2.82,27.2,0.6197
1787456357.52,9V_BATT,8.863,71.4,N/A,8.865,0.967,-0.237,33.5,2.82,27.2,0.6197
1787456358.73,9V_BATT,8.863,71.4,N/A,8.865,0.967,-0.104,33.5,2.82,27.2,0.6197
1787456359.94,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456361.14,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456362.38,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456363.82,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456365.27,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456366.74,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456368.21,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
